ID,animal,fecha,time,altura,mo2ind,mo2gh,mo2gs_umol_h_gdrymass,dias,exper1,masa,fecha2,time2,dias2,masa_seca_gram
303,8,04/28/11,0.636805556,3.393876096,0.015245913,1.116916737,4.304304066,7,E2,13.65,40661.63681,0.636805556,7,3.5003089
304,8,04/28/11,0.714930556,2.028601606,0.013365,0.979120879,3.773274982,7,E2,13.65,40661.71493,0.714930556,7,3.5003089
305,8,04/28/11,0.790625,1.95924278,0.007124318,0.521928072,2.011373854,7,E2,13.65,40661.79063,0.790625,7,3.5003089
306,8,04/28/11,0.869791667,3.327444738,0.0216675,1.587362637,6.117279137,7,E2,13.65,40661.86979,0.869791667,7,3.5003089
307,8,04/28/11,0.924305556,4.454796189,0.003844336,0.281636332,1.085352534,7,E2,13.65,40661.92431,0.924305556,7,3.5003089
308,8,04/28/11,0.983680556,5.284082138,0.013420227,0.983166833,3.788867027,7,E2,13.65,40661.98368,0.983680556,7,3.5003089
414,8,04/29/11,0.022222222,5.342116254,0.003579911,0.262264521,1.010698656,8,E2,13.65,40662.02222,1.022222222,7,3.5003089
415,8,04/29/11,0.060069444,4.994738186,0.002922877,0.214130209,0.825201647,8,E2,13.65,40662.06007,1.060069444,7,3.5003089
416,8,04/29/11,0.139583333,3.358522251,0.006213068,0.45516983,1.754105105,8,E2,13.65,40662.13958,1.139583333,7,3.5003089
417,8,04/29/11,0.172916667,2.587124585,0.01384399,1.01421175,3.908505991,8,E2,13.65,40662.17292,1.172916667,7,3.5003089
418,8,04/29/11,0.209722222,1.892078146,0.00388125,0.284340659,1.0957743,8,E2,13.65,40662.20972,1.209722222,7,3.5003089
419,8,04/29/11,0.245833333,1.496768723,0.00346275,0.253681319,0.977621245,8,E2,13.65,40662.24583,1.245833333,7,3.5003089
420,8,04/29/11,0.282986111,1.468569669,0.005275658,0.386495084,1.489450651,8,E2,13.65,40662.28299,1.282986111,7,3.5003089
421,8,04/29/11,0.340625,2.225188094,0.012723113,0.932096206,3.592054228,8,E2,13.65,40662.34063,1.340625,7,3.5003089
422,8,04/29/11,0.377083333,3.068233116,0.007360096,0.539201183,2.077939894,8,E2,13.65,40662.37708,1.377083333,7,3.5003089
423,8,04/29/11,0.4125,3.979027704,0.00729,0.534065934,2.05814999,8,E2,13.65,40662.4125,1.4125,7,3.5003089
424,8,04/29/11,0.448263889,4.817847118,0.005845755,0.428260419,1.650403294,8,E2,13.65,40662.44826,1.448263889,7,3.5003089
425,8,04/29/11,0.484027778,5.418079706,0.017496,1.281758242,4.939559976,8,E2,13.65,40662.48403,1.484027778,7,3.5003089
426,8,04/29/11,0.514930556,5.656087854,0.0091125,0.667582418,2.572687488,8,E2,13.65,40662.51493,1.514930556,7,3.5003089
427,8,04/29/11,0.541319444,5.625791134,0.012560473,0.92018117,3.546136807,8,E2,13.65,40662.54132,1.541319444,7,3.5003089
309,9,04/28/11,0.563888889,4.844986936,0.009302344,0.680493325,2.623644188,7,E2,13.67,40661.56389,0.563888889,7,3.50372382
310,9,04/28/11,0.637152778,3.386364971,0.017331618,1.267857911,4.888230227,7,E2,13.67,40661.63715,0.637152778,7,3.50372382
311,9,04/28/11,0.716319444,2.014041103,0.010125,0.740673007,2.855667143,7,E2,13.67,40661.71632,0.716319444,7,3.50372382
312,9,04/28/11,0.791319444,1.965772582,0.006958636,0.509044357,1.962622146,7,E2,13.67,40661.79132,0.791319444,7,3.50372382
313,9,04/28/11,0.870486111,3.342954627,0.0257175,1.881309437,7.253394544,7,E2,13.67,40661.87049,0.870486111,7,3.50372382
314,9,04/28/11,0.925347222,4.47523813,0.004483929,0.328012331,1.264652592,7,E2,13.67,40661.92535,0.925347222,7,3.50372382
315,9,04/28/11,0.984375,5.288817888,0.010769318,0.787806743,3.037391416,7,E2,13.67,40661.98438,0.984375,7,3.50372382
428,9,04/29/11,0.022916667,5.339265624,0.007353947,0.5379625,2.074116136,8,E2,13.67,40662.02292,1.022916667,7,3.50372382
429,9,04/29/11,0.061111111,4.979999184,0.001577163,0.115374064,0.444825074,8,E2,13.67,40662.06111,1.061111111,7,3.50372382
430,9,04/29/11,0.140625,3.333643251,0.011019767,0.80612783,3.108028426,8,E2,13.67,40662.14063,1.140625,7,3.50372382
431,9,04/29/11,0.173958333,2.564519134,0.011175708,0.8175353,3.15200996,8,E2,13.67,40662.17396,1.173958333,7,3.50372382
432,9,04/29/11,0.210763889,1.876183064,0.002750943,0.201239458,0.775879375,8,E2,13.67,40662.21076,1.210763889,7,3.50372382
433,9,04/29/11,0.246875,1.490496041,0.005002941,0.365979603,1.41103553,8,E2,13.67,40662.24688,1.246875,7,3.50372382
434,9,04/29/11,0.284027778,1.473865315,0.005369866,0.39282122,1.514523467,8,E2,13.67,40662.28403,1.284027778,7,3.50372382
435,9,04/29/11,0.341319444,2.239288576,0.008576471,0.627393606,2.418918051,8,E2,13.67,40662.34132,1.341319444,7,3.50372382
436,9,04/29/11,0.377430556,3.077002195,0.009284434,0.679183172,2.61859289,8,E2,13.67,40662.37743,1.377430556,7,3.50372382
437,9,04/29/11,0.413194444,3.996640052,0.0149445,1.093233358,4.214964703,8,E2,13.67,40662.41319,1.413194444,7,3.50372382
438,9,04/29/11,0.448958333,4.832228003,0.004986085,0.364746518,1.406281367,8,E2,13.67,40662.44896,1.448958333,7,3.50372382
439,9,04/29/11,0.484722222,5.426522894,0.01366875,0.999908559,3.855150643,8,E2,13.67,40662.48472,1.484722222,7,3.50372382
440,9,04/29/11,0.515625,5.658070713,0.013785577,1.008454786,3.888100649,8,E2,13.67,40662.51563,1.515625,7,3.50372382
441,9,04/29/11,0.542013889,5.622122684,0.012314189,0.900818522,3.473108688,8,E2,13.67,40662.54201,1.542013889,7,3.50372382
442,1,05/05/2011,0.5375,4.218402552,0.00151875,0.120059289,0.452447454,14,E3,12.65,40668.5375,0.5375,14,3.3295629
443,1,05/05/2011,0.572222222,5.102344968,0.005695313,0.450222332,1.696677952,14,E3,12.65,40668.57222,0.572222222,14,3.3295629
444,1,05/05/2011,0.601041667,5.662695341,0.009324419,0.73710819,2.777816925,14,E3,12.65,40668.60104,0.601041667,14,3.3295629
445,1,05/05/2011,0.630902778,5.997992557,0.006781395,0.536078684,2.020230491,14,E3,12.65,40668.6309,0.630902778,14,3.3295629
446,1,05/05/2011,0.660416667,6.042006998,0.004990179,0.394480519,1.486613062,14,E3,12.65,40668.66042,0.660416667,14,3.3295629
447,1,05/05/2011,0.707291667,5.535304715,0.008688663,0.686850813,2.588420317,14,E3,12.65,40668.70729,0.707291667,14,3.3295629
448,1,05/05/2011,0.7375,4.896935895,0.010769318,0.851329501,3.208263763,14,E3,12.65,40668.7375,0.7375,14,3.3295629
449,1,05/05/2011,0.767361111,4.113360506,0.009980357,0.788961039,2.973226125,14,E3,12.65,40668.76736,0.767361111,14,3.3295629
450,1,05/05/2011,0.796180556,3.303023188,0.007334451,0.579798515,2.184990142,14,E3,12.65,40668.79618,0.796180556,14,3.3295629
451,1,05/05/2011,0.826041667,2.506714641,0.006075,0.480237154,1.809789815,14,E3,12.65,40668.82604,0.826041667,14,3.3295629
452,1,05/05/2011,0.85625,1.843863124,0.009980357,0.788961039,2.973226125,14,E3,12.65,40668.85625,0.85625,14,3.3295629
453,1,05/05/2011,0.885763889,1.41386701,0.002331105,0.184277048,0.694454231,14,E3,12.65,40668.88576,0.885763889,14,3.3295629
454,1,05/05/2011,0.94375,1.361061646,0.01063125,0.84041502,3.167132176,14,E3,12.65,40668.94375,0.94375,14,3.3295629
455,1,05/05/2011,0.973263889,1.732393142,0.01525814,1.206177038,4.545518605,14,E3,12.65,40668.97326,0.973263889,14,3.3295629
568,1,05/06/2011,1.003125,2.322028488,0.011443605,0.904632779,3.409138954,14,E3,12.65,40670.00313,1.003125,14,3.3295629
569,1,05/06/2011,0.053159722,2.999856277,0.003738462,0.295530556,1.113716809,15,E3,12.65,40669.05316,1.053159722,14,3.3295629
570,1,05/06/2011,0.102430556,4.579473827,0.007417151,0.58633606,2.2096271,15,E3,12.65,40669.10243,1.102430556,14,3.3295629
571,1,05/06/2011,0.132638889,5.045852744,0.007869886,0.622125404,2.344500442,15,E3,12.65,40669.13264,1.132638889,14,3.3295629
572,1,05/06/2011,0.162847222,5.25299768,0.010807849,0.854375402,3.219742345,15,E3,12.65,40669.16285,1.162847222,14,3.3295629
573,1,05/06/2011,0.234375,4.69230661,0.0103275,0.816403162,3.076642685,15,E3,12.65,40669.23438,1.234375,14,3.3295629
574,1,05/06/2011,0.265972222,4.089638775,0.009310598,0.736015638,2.773699608,15,E3,12.65,40669.26597,1.265972222,14,3.3295629
575,1,05/06/2011,0.297222222,3.382954535,0.013047443,1.031418433,3.886934943,15,E3,12.65,40669.29722,1.297222222,14,3.3295629
576,1,05/06/2011,0.327083333,3.408677373,0.00759375,0.600296443,2.262237269,15,E3,12.65,40669.32708,1.327083333,14,3.3295629
577,1,05/06/2011,0.35625,2.523893056,0.008244643,0.651750423,2.45614332,15,E3,12.65,40669.35625,1.35625,14,3.3295629
578,1,05/06/2011,0.385416667,1.930823991,0.011065179,0.874717674,3.296402877,15,E3,12.65,40669.38542,1.385416667,14,3.3295629
579,1,05/06/2011,0.431597222,1.750790446,0.009748256,0.770613108,2.904081331,15,E3,12.65,40669.4316,1.431597222,14,3.3295629
580,1,05/06/2011,0.460763889,2.037868818,0.014446646,1.142027379,4.303768462,15,E3,12.65,40669.46076,1.460763889,14,3.3295629
581,1,05/06/2011,0.489236111,2.550678262,0.007334451,0.579798515,2.184990142,15,E3,12.65,40669.48924,1.489236111,14,3.3295629
582,1,05/06/2011,0.518402778,3.249086698,0.012291279,0.971642614,3.661667765,15,E3,12.65,40669.5184,1.518402778,14,3.3295629
456,2,05/05/2011,0.538194444,4.237419011,0.002278125,0.167263216,0.64414625,14,E3,13.62,40668.53819,0.538194444,14,3.49518652
457,2,05/05/2011,0.572916667,5.118089301,0.00637875,0.468337004,1.8036095,14,E3,13.62,40668.57292,0.572916667,14,3.49518652
458,2,05/05/2011,0.601736111,5.673559635,0.011231686,0.824646553,3.175790815,14,E3,13.62,40668.60174,0.601736111,14,3.49518652
459,2,05/05/2011,0.631597222,6.002401496,0.005721802,0.420102961,1.617855698,14,E3,13.62,40668.6316,0.631597222,14,3.49518652
460,2,05/05/2011,0.661111111,6.039531485,0.008244643,0.605333543,2.331195953,14,E3,13.62,40668.66111,0.661111111,14,3.49518652
461,2,05/05/2011,0.707638889,5.529171165,0.006005966,0.44096666,1.69820375,14,E3,13.62,40668.70764,0.707638889,14,3.49518652
462,2,05/05/2011,0.738194444,4.880089095,0.008491193,0.623435623,2.400908751,14,E3,13.62,40668.73819,0.738194444,14,3.49518652
463,2,05/05/2011,0.768402778,4.084429332,0.008264826,0.606815388,2.336902675,14,E3,13.62,40668.7684,0.768402778,14,3.49518652
464,2,05/05/2011,0.797569444,3.264244892,0.006667683,0.489550876,1.885306098,14,E3,13.62,40668.79757,0.797569444,14,3.49518652
465,2,05/05/2011,0.827430556,2.472382316,0.0070875,0.520374449,2.004010556,14,E3,13.62,40668.82743,0.827430556,14,3.49518652
466,2,05/05/2011,0.857638889,1.818281684,0.007159821,0.525684393,2.024459643,14,E3,13.62,40668.85764,0.857638889,14,3.49518652
467,2,05/05/2011,0.886805556,1.403355136,0.003254464,0.238947451,0.920208929,14,E3,13.62,40668.88681,0.886805556,14,3.49518652
468,2,05/05/2011,0.944444444,1.366925682,0.0091125,0.669052863,2.576585001,14,E3,13.62,40668.94444,0.944444444,14,3.49518652
469,2,05/05/2011,0.973958333,1.743931431,0.008476744,0.622374757,2.396823256,14,E3,13.62,40668.97396,0.973958333,14,3.49518652
583,2,05/06/2011,1.004166667,2.34553518,0.008076989,0.593024129,2.283791251,14,E3,13.62,40670.00417,1.004166667,14,3.49518652
584,2,05/06/2011,0.053263889,3.034895019,0.006474671,0.475379666,1.830731448,15,E3,13.62,40669.05326,1.053263889,14,3.49518652
585,2,05/06/2011,0.103472222,4.59922719,0.009940909,0.729875851,2.810820001,15,E3,13.62,40669.10347,1.103472222,14,3.49518652
586,2,05/06/2011,0.133680556,5.057597393,0.006781395,0.497899805,1.917458605,15,E3,13.62,40669.13368,1.133680556,14,3.49518652
587,2,05/06/2011,0.163541667,5.254393613,0.003814535,0.280068641,1.078570465,15,E3,13.62,40669.16354,1.163541667,14,3.49518652
588,2,05/06/2011,0.234722222,4.68656982,0.008905398,0.653847117,2.518026251,15,E3,13.62,40669.23472,1.234722222,14,3.49518652
589,2,05/06/2011,0.266319444,4.082290054,0.007561436,0.555171525,2.138017341,15,E3,13.62,40669.26632,1.266319444,14,3.49518652
590,2,05/06/2011,0.297916667,3.367276752,0.010148011,0.745081598,2.869378751,15,E3,13.62,40669.29792,1.297916667,14,3.49518652
591,2,05/06/2011,0.327777778,3.385085454,0.011282143,0.828351164,3.19005762,15,E3,13.62,40669.32778,1.327777778,14,3.49518652
592,2,05/06/2011,0.357291667,2.497074247,0.009324419,0.684612232,2.636505582,15,E3,13.62,40669.35729,1.357291667,14,3.49518652
593,2,05/06/2011,0.386805556,1.91143186,0.008244643,0.605333543,2.331195953,15,E3,13.62,40669.38681,1.386805556,14,3.49518652
594,2,05/06/2011,0.432291667,1.754484468,0.009324419,0.684612232,2.636505582,15,E3,13.62,40669.43229,1.432291667,14,3.49518652
595,2,05/06/2011,0.461805556,2.052888076,0.007159821,0.525684393,2.024459643,15,E3,13.62,40669.46181,1.461805556,14,3.49518652
596,2,05/06/2011,0.490277778,2.573067258,0.008884688,0.652326542,2.512170376,15,E3,13.62,40669.49028,1.490277778,14,3.49518652
597,2,05/06/2011,0.516319444,3.195163301,0.013538571,0.994021397,3.828069144,15,E3,13.62,40669.51632,1.516319444,14,3.49518652
470,3,05/05/2011,0.538888889,4.256402132,0.001670625,0.117236842,0.458110866,14,E3,14.25,40668.53889,0.538888889,14,3.6027565
471,3,05/05/2011,0.573611111,5.133736808,0.009568125,0.671447368,2.623725871,14,E3,14.25,40668.57361,0.573611111,14,3.6027565
472,3,05/05/2011,0.602430556,5.684287056,0.012503198,0.877417381,3.428567583,14,E3,14.25,40668.60243,0.602430556,14,3.6027565
473,3,05/05/2011,0.632291667,6.006649855,0.006993314,0.490758874,1.917673394,14,E3,14.25,40668.63229,0.632291667,14,3.6027565
474,3,05/05/2011,0.661805556,6.036897197,0.004773214,0.334962406,1.30888819,14,E3,14.25,40668.66181,0.661805556,14,3.6027565
475,3,05/05/2011,0.708333333,5.516810574,0.006627273,0.46507177,1.817299305,14,E3,14.25,40668.70833,0.708333333,14,3.6027565
476,3,05/05/2011,0.738888889,4.863160723,0.008284091,0.581339713,2.271624131,14,E3,14.25,40668.73889,0.738888889,14,3.6027565
477,3,05/05/2011,0.769097222,4.065105873,0.010807849,0.758445532,2.963677064,14,E3,14.25,40668.7691,0.769097222,14,3.6027565
478,3,05/05/2011,0.797916667,3.254566177,0.007745625,0.543552632,2.123968562,14,E3,14.25,40668.79792,0.797916667,14,3.6027565
479,3,05/05/2011,0.827777778,2.463848094,0.010301087,0.722883295,2.824715223,14,E3,14.25,40668.82778,0.827777778,14,3.6027565
480,3,05/05/2011,0.858333333,1.805673987,0.006725893,0.471992481,1.844342449,14,E3,14.25,40668.85833,0.858333333,14,3.6027565
481,3,05/05/2011,0.887847222,1.393180593,0.005086047,0.356915545,1.394671559,14,E3,14.25,40668.88785,0.887847222,14,3.6027565
482,3,05/05/2011,0.944791667,1.369912557,0.008688663,0.609730722,2.382563914,14,E3,14.25,40668.94479,0.944791667,14,3.6027565
483,3,05/05/2011,0.974652778,1.755586736,0.006781395,0.475887393,1.859562079,14,E3,14.25,40668.97465,0.974652778,14,3.6027565
598,3,05/06/2011,1.004861111,2.361294597,0.012011932,0.842942584,3.29385499,14,E3,14.25,40670.00486,1.004861111,14,3.6027565
599,3,05/06/2011,0.053333333,3.052440636,0.005515461,0.387049861,1.512423434,15,E3,14.25,40669.05333,1.053333333,14,3.6027565
600,3,05/06/2011,0.104166667,4.612266191,0.008284091,0.581339713,2.271624131,15,E3,14.25,40669.10417,1.104166667,14,3.6027565
601,3,05/06/2011,0.134375,5.065252795,0.00614564,0.43127295,1.685228134,15,E3,14.25,40669.13438,1.134375,14,3.6027565
602,3,05/06/2011,0.164236111,5.255634715,0.007417151,0.520501836,2.033896024,15,E3,14.25,40669.16424,1.164236111,14,3.6027565
603,3,05/06/2011,0.235416667,4.675026565,0.009940909,0.697607656,2.725948957,15,E3,14.25,40669.23542,1.235416667,14,3.6027565
604,3,05/06/2011,0.267013889,4.067558063,0.009306383,0.653079507,2.551952215,15,E3,14.25,40669.26701,1.267013889,14,3.6027565
605,3,05/06/2011,0.298611111,3.351608189,0.009319602,0.654007177,2.555577147,15,E3,14.25,40669.29861,1.298611111,14,3.6027565
606,3,05/06/2011,0.328472222,3.361593379,0.011716071,0.822180451,3.212725556,15,E3,14.25,40669.32847,1.328472222,14,3.6027565
607,3,05/06/2011,0.357986111,2.479406485,0.006357558,0.446144431,1.743339449,15,E3,14.25,40669.35799,1.357986111,14,3.6027565
608,3,05/06/2011,0.3875,1.902058297,0.006725893,0.471992481,1.844342449,15,E3,14.25,40669.3875,1.3875,14,3.6027565
609,3,05/06/2011,0.432638889,1.756390901,0.011597727,0.813875598,3.180273783,15,E3,14.25,40669.43264,1.432638889,14,3.6027565
610,3,05/06/2011,0.4625,2.063072049,0.007376786,0.517669173,2.022827202,15,E3,14.25,40669.4625,1.4625,14,3.6027565
611,3,05/06/2011,0.490972222,2.588117334,0.01184625,0.831315789,3.248422507,15,E3,14.25,40669.49097,1.490972222,14,3.6027565
612,3,05/06/2011,0.520486111,3.303460796,0.0070875,0.497368421,1.943500645,15,E3,14.25,40669.52049,1.520486111,14,3.6027565
484,4,05/05/2011,0.539583333,4.275350547,0.006075,0.372242647,1.52750969,14,E3,16.32,40668.53958,0.539583333,14,3.95620072
485,4,05/05/2011,0.574305556,5.149286359,0.013896563,0.851505055,3.494178415,14,E3,16.32,40668.57431,0.574305556,14,3.95620072
486,4,05/05/2011,0.603125,5.694876831,0.013138953,0.805082934,3.303683748,14,E3,16.32,40668.60313,0.603125,14,3.95620072
487,4,05/05/2011,0.632986111,6.010737328,0.00614564,0.37657105,1.54527143,14,E3,16.32,40668.63299,0.632986111,14,3.95620072
488,4,05/05/2011,0.6625,6.034104311,0.006508929,0.398831408,1.636617525,14,E3,16.32,40668.6625,0.6625,14,3.95620072
489,4,05/05/2011,0.709027778,5.504326013,0.009940909,0.609124332,2.499561311,14,E3,16.32,40668.70903,0.709027778,14,3.95620072
490,4,05/05/2011,0.739930556,4.837617684,0.0115425,0.707261029,2.902268411,14,E3,16.32,40668.73993,0.739930556,14,3.95620072
491,4,05/05/2011,0.770138889,4.036069887,0.011716071,0.717896534,2.945911545,14,E3,16.32,40668.77014,0.770138889,14,3.95620072
492,4,05/05/2011,0.798611111,3.235228904,0.01002375,0.614200368,2.520390988,14,E3,16.32,40668.79861,0.798611111,14,3.95620072
493,4,05/05/2011,0.828472222,2.446839277,0.010697283,0.655470748,2.689745323,14,E3,16.32,40668.82847,0.828472222,14,3.95620072
494,4,05/05/2011,0.859375,1.786993583,0.004238372,0.259704172,1.065704435,14,E3,16.32,40668.85938,0.859375,14,3.95620072
495,4,05/05/2011,0.888888889,1.383344904,0.005858036,0.358948267,1.472955772,14,E3,16.32,40668.88889,0.888888889,14,3.95620072
496,4,05/05/2011,0.945486111,1.375995735,0.01059593,0.649260431,2.664261087,14,E3,16.32,40668.94549,0.945486111,14,3.95620072
497,4,05/05/2011,0.975347222,1.767358154,0.011443605,0.701201265,2.877401974,14,E3,16.32,40668.97535,0.975347222,14,3.95620072
613,4,05/06/2011,1.005902778,2.385063103,0.010935,0.670036765,2.749517442,14,E3,16.32,40670.0059,1.005902778,14,3.95620072
614,4,05/06/2011,0.0534375,3.070001939,0.005171959,0.316909281,1.300447439,15,E3,16.32,40669.05344,1.0534375,14,3.95620072
615,4,05/06/2011,0.105208333,4.631627306,0.0159975,0.980238971,4.022442183,15,E3,16.32,40669.10521,1.105208333,14,3.95620072
616,4,05/06/2011,0.135416667,5.07647287,0.004990179,0.305770746,1.254740102,15,E3,16.32,40669.13542,1.135416667,14,3.95620072
617,4,05/06/2011,0.164930556,5.25672089,0.008264826,0.506423136,2.078123648,15,E3,16.32,40669.16493,1.164930556,14,3.95620072
618,4,05/06/2011,0.236111111,4.663391155,0.010697283,0.655470748,2.689745323,15,E3,16.32,40669.23611,1.236111111,14,3.95620072
619,4,05/06/2011,0.268055556,4.045375849,0.009904891,0.606917359,2.490504929,15,E3,16.32,40669.26806,1.268055556,14,3.95620072
620,4,05/06/2011,1.799305556,3.412283218,0.01180483,0.723335144,2.968229056,15,E3,16.32,40670.79931,2.799305556,14,3.95620072
621,4,05/06/2011,1.829166667,3.338202987,0.015404464,0.943900998,3.873328142,15,E3,16.32,40670.82917,2.829166667,14,3.95620072
622,4,05/06/2011,0.359027778,2.453225467,0.006005966,0.368012617,1.510151625,15,E3,16.32,40669.35903,1.359027778,14,3.95620072
623,4,05/06/2011,0.388541667,1.888403151,0.0091125,0.558363971,2.291264535,15,E3,16.32,40669.38854,1.388541667,14,3.95620072
624,4,05/06/2011,0.433333333,1.760322442,0.013047443,0.799475685,3.28067422,15,E3,16.32,40669.43333,1.433333333,14,3.95620072
625,4,05/06/2011,0.463194444,2.07339207,0.00759375,0.465303309,1.909387112,15,E3,16.32,40669.46319,1.463194444,14,3.95620072
626,4,05/06/2011,0.491666667,2.603265399,0.014352187,0.879423254,3.608741642,15,E3,16.32,40669.49167,1.491666667,14,3.95620072
627,4,05/06/2011,0.521180556,3.321679529,0.009315,0.570772059,2.342181524,15,E3,16.32,40669.52118,1.521180556,14,3.95620072
498,5,05/05/2011,0.539930556,4.284811314,0.00627418,0.411421661,1.645933205,14,E3,15.25,40668.53993,0.539930556,14,3.7735025
499,5,05/05/2011,0.575,5.164736833,0.018680625,1.224959016,4.900570174,14,E3,15.25,40668.575,0.575,14,3.7735025
500,5,05/05/2011,0.603819444,5.705328196,0.012927035,0.847674419,3.391205679,14,E3,15.25,40668.60382,0.603819444,14,3.7735025
501,5,05/05/2011,0.633680556,6.014663619,0.004238372,0.277926039,1.111870714,14,E3,15.25,40668.63368,0.633680556,14,3.7735025
502,5,05/05/2011,0.663541667,6.02961802,0.013986628,0.917155928,3.669173358,14,E3,15.25,40668.66354,0.663541667,14,3.7735025
503,5,05/05/2011,0.710069444,5.485368553,0.01134,0.743606557,2.974871867,14,E3,15.25,40668.71007,0.710069444,14,3.7735025
504,5,05/05/2011,0.740972222,4.81189747,0.014704261,0.96421386,3.857433286,14,E3,15.25,40668.74097,0.740972222,14,3.7735025
505,5,05/05/2011,0.771180556,4.006976812,0.010172093,0.667022493,2.668489715,14,E3,15.25,40668.77118,0.771180556,14,3.7735025
506,5,05/05/2011,0.799652778,3.206275803,0.006308654,0.413682219,1.654976794,14,E3,15.25,40668.79965,0.799652778,14,3.7735025
507,5,05/05/2011,0.829513889,2.421477238,0.007949202,0.521259156,2.08534901,14,E3,15.25,40668.82951,0.829513889,14,3.7735025
508,5,05/05/2011,0.860763889,1.762522186,0.008052907,0.528059474,2.112554357,14,E3,15.25,40668.86076,0.860763889,14,3.7735025
509,5,05/05/2011,0.890277778,1.370760299,0.004773214,0.312997658,1.252178209,14,E3,15.25,40668.89028,0.890277778,14,3.7735025
510,5,05/05/2011,0.946180556,1.382224421,0.006885,0.45147541,1.806172205,14,E3,15.25,40668.94618,0.946180556,14,3.7735025
511,5,05/05/2011,0.976388889,1.785230997,0.011065179,0.72558548,2.902776758,14,E3,15.25,40668.97639,0.976388889,14,3.7735025
628,5,05/06/2011,1.006597222,2.400993239,0.0135675,0.889672131,3.559221698,14,E3,15.25,40670.0066,1.006597222,14,3.7735025
629,5,05/06/2011,0.053506944,3.087577568,0.005171959,0.339144883,1.356782777,15,E3,15.25,40669.05351,1.053506944,14,3.7735025
630,5,05/06/2011,0.10625,4.650748562,0.010499185,0.688471133,2.754297129,15,E3,15.25,40669.10625,1.10625,14,3.7735025
631,5,05/06/2011,0.136458333,5.087375578,0.010446037,0.684986006,2.740354529,15,E3,15.25,40669.13646,1.136458333,14,3.7735025
632,5,05/06/2011,0.165625,5.257652053,0.007205233,0.472474266,1.890180215,15,E3,15.25,40669.16563,1.165625,14,3.7735025
633,5,05/06/2011,0.236805556,4.651664492,0.0091125,0.597540984,2.390522036,15,E3,15.25,40669.23681,1.236805556,14,3.7735025
634,5,05/06/2011,0.26875,4.030533223,0.01188587,0.779401283,3.118072221,15,E3,15.25,40669.26875,1.26875,14,3.7735025
635,5,05/06/2011,0.3,3.386279269,0.013875852,0.909891952,3.6401131,15,E3,15.25,40669.3,1.3,14,3.7735025
636,5,05/06/2011,0.329861111,3.314916111,0.0151875,0.995901639,3.984203394,15,E3,15.25,40669.32986,1.329861111,14,3.7735025
637,5,05/06/2011,0.359722222,2.435987198,0.00642017,0.420994784,1.684231435,15,E3,15.25,40669.35972,1.359722222,14,3.7735025
638,5,05/06/2011,0.389236111,1.879570891,0.008223476,0.539244302,2.157300374,15,E3,15.25,40669.38924,1.389236111,14,3.7735025
639,5,05/06/2011,0.434027778,1.764411975,0.012840341,0.841989568,3.368462869,15,E3,15.25,40669.43403,1.434027778,14,3.7735025
640,5,05/06/2011,0.463888889,2.083847391,0.01063125,0.697131148,2.788942375,15,E3,15.25,40669.46389,1.463888889,14,3.7735025
641,5,05/06/2011,0.492361111,2.618510357,0.009568125,0.627418033,2.510048138,15,E3,15.25,40669.49236,1.492361111,14,3.7735025
642,5,05/06/2011,0.522222222,3.34909125,0.010499185,0.688471133,2.754297129,15,E3,15.25,40669.52222,1.522222222,14,3.7735025
512,6,05/05/2011,0.540277778,4.294262891,0.006834375,0.448449803,1.793643135,14,E3,15.24,40668.54028,0.540277778,14,3.77179504
513,6,05/05/2011,0.575694444,5.180087117,0.011933036,0.783007593,3.131757854,14,E3,15.24,40668.57569,0.575694444,14,3.77179504
514,6,05/05/2011,0.604861111,5.72074408,0.003905357,0.25625703,1.024938934,14,E3,15.24,40668.60486,0.604861111,14,3.77179504
515,6,05/05/2011,0.634375,6.018428446,0.008476744,0.55621681,2.224673655,14,E3,15.24,40668.63438,0.634375,14,3.77179504
516,6,05/05/2011,0.664236111,6.026429475,0.009536337,0.625743911,2.502757862,14,E3,15.24,40668.66424,0.664236111,14,3.77179504
517,6,05/05/2011,0.710416667,5.478988321,0.01089538,0.714919976,2.859431084,14,E3,15.24,40668.71042,0.710416667,14,3.77179504
518,6,05/05/2011,0.741666667,4.794654133,0.015739773,1.032793486,4.130814492,14,E3,15.24,40668.74167,0.741666667,14,3.77179504
519,6,05/05/2011,0.771875,3.987551863,0.011443605,0.750892694,3.003309435,14,E3,15.24,40668.77188,0.771875,14,3.77179504
520,6,05/05/2011,0.800347222,3.187010816,0.007944231,0.521274985,2.084918516,14,E3,15.24,40668.80035,0.800347222,14,3.77179504
521,6,05/05/2011,0.830208333,2.404671645,0.009888032,0.648820992,2.595058152,14,E3,15.24,40668.83021,0.830208333,14,3.77179504
522,6,05/05/2011,0.861458333,1.750475099,0.008688663,0.57012223,2.280290497,14,E3,15.24,40668.86146,0.861458333,14,3.77179504
523,6,05/05/2011,0.890972222,1.364695933,0.002169643,0.142365017,0.569410519,14,E3,15.24,40668.89097,0.890972222,14,3.77179504
524,6,05/05/2011,0.946527778,1.38539318,0.010562216,0.693058787,2.771993935,14,E3,15.24,40668.94653,0.946527778,14,3.77179504
525,6,05/05/2011,0.976736111,1.791245675,0.009536337,0.625743911,2.502757862,14,E3,15.24,40668.97674,0.976736111,14,3.77179504
